9,Code PaLOUsa 2019,1414,2019-08-23 09:00,2019-08-23 10:00,Mentoring Panel,Topic-1,Application Development,Tag-44,Career Development,Speaker-1735,John,Callaway
9,Code PaLOUsa 2019,1414,2019-08-23 09:00,2019-08-23 10:00,Mentoring Panel,Topic-1,Application Development,Tag-44,Career Development,Speaker-1700,Clayton,Hunt
9,Code PaLOUsa 2019,1418,2019-08-22 10:15,2019-08-22 11:15,Playing with FHIR,Topic-1,Application Development,Tag-1,.NET,Speaker-1767,Polina,Abramov
9,Code PaLOUsa 2019,1418,2019-08-22 10:15,2019-08-22 11:15,Playing with FHIR,Topic-1,Application Development,Tag-33,Web,Speaker-1767,Polina,Abramov
9,Code PaLOUsa 2019,1423,2019-08-23 09:00,2019-08-23 10:00,Introduction to Accessibility,Topic-7,User Experience,Tag-8,Design (UI/UX/CSS),Speaker-1711,Elizabeth,Gray
9,Code PaLOUsa 2019,1423,2019-08-23 09:00,2019-08-23 10:00,Introduction to Accessibility,Topic-7,User Experience,Tag-26,Accessibility,Speaker-1711,Elizabeth,Gray
9,Code PaLOUsa 2019,1425,2019-08-23 12:45,2019-08-23 13:45,The Sounds of Software,Topic-5,Soft Skills,Tag-20,Soft Skills,Speaker-1687,Brett,Berliner
9,Code PaLOUsa 2019,1425,2019-08-23 12:45,2019-08-23 13:45,The Sounds of Software,Topic-5,Soft Skills,Tag-23,Other,Speaker-1687,Brett,Berliner
9,Code PaLOUsa 2019,1425,2019-08-23 12:45,2019-08-23 13:45,The Sounds of Software,Topic-5,Soft Skills,Tag-44,Career Development,Speaker-1687,Brett,Berliner
9,Code PaLOUsa 2019,1431,2019-08-23 11:30,2019-08-23 12:30,Finding regression bugs before QA using Selenium and Azure DevOps CI,Topic-1,Application Development,Tag-10,DevOps,Speaker-1692,C Daniel,Waddell
9,Code PaLOUsa 2019,1431,2019-08-23 11:30,2019-08-23 12:30,Finding regression bugs before QA using Selenium and Azure DevOps CI,Topic-1,Application Development,Tag-21,Testing,Speaker-1692,C Daniel,Waddell
9,Code PaLOUsa 2019,1431,2019-08-23 11:30,2019-08-23 12:30,Finding regression bugs before QA using Selenium and Azure DevOps CI,Topic-1,Application Development,Tag-47,Quality Assurance,Speaker-1692,C Daniel,Waddell
9,Code PaLOUsa 2019,1438,2019-08-22 09:00,2019-08-22 10:00,Protecting App Secrets with .NET Core and Azure,Topic-1,Application Development,Tag-1,.NET,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1438,2019-08-22 09:00,2019-08-22 10:00,Protecting App Secrets with .NET Core and Azure,Topic-1,Application Development,Tag-5,Cloud,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1438,2019-08-22 09:00,2019-08-22 10:00,Protecting App Secrets with .NET Core and Azure,Topic-1,Application Development,Tag-9,Development Practices,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1438,2019-08-22 09:00,2019-08-22 10:00,Protecting App Secrets with .NET Core and Azure,Topic-1,Application Development,Tag-19,Security,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1438,2019-08-22 09:00,2019-08-22 10:00,Protecting App Secrets with .NET Core and Azure,Topic-1,Application Development,Tag-56,Azure,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1439,2019-08-23 15:15,2019-08-23 16:15,Building the Real-time Web with ASP.NET Core SignalR,Topic-1,Application Development,Tag-1,.NET,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1439,2019-08-23 15:15,2019-08-23 16:15,Building the Real-time Web with ASP.NET Core SignalR,Topic-1,Application Development,Tag-5,Cloud,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1439,2019-08-23 15:15,2019-08-23 16:15,Building the Real-time Web with ASP.NET Core SignalR,Topic-1,Application Development,Tag-6,Cross-Platform,Speaker-1778,Scott,Addie
9,Code PaLOUsa 2019,1439,2019-08-23 15:15,2019-08-23 16:15,Building the Real-time Web with ASP.NET Core SignalR,Topic-1,Application Development,Tag-33,Web,Speaker-1778,Scott,Addie
