1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Other,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Career Development,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,.NET,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Development Practices,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,DevOps,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Java,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Soft Skills,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Other,Alan Galloway
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Career Development,Alan Galloway
1648,2019-08-23 12:45,2019-08-23 13:45,Peer Reviews: Live Code and Design Reviews,Application Development,Development Practices,Bryan Robinson
1648,2019-08-23 12:45,2019-08-23 13:45,Peer Reviews: Live Code and Design Reviews,Application Development,Software Practices,Bryan Robinson
1648,2019-08-23 12:45,2019-08-23 13:45,Peer Reviews: Live Code and Design Reviews,Application Development,Development Practices,James Quick
1648,2019-08-23 12:45,2019-08-23 13:45,Peer Reviews: Live Code and Design Reviews,Application Development,Software Practices,James Quick
1649,2019-08-21 09:00,2019-08-21 12:00,Getting Git [Half-Day Workshop],Application Development,Development Practices,Jason McCreary
1649,2019-08-21 09:00,2019-08-21 12:00,Getting Git [Half-Day Workshop],Application Development,Software Practices,Jason McCreary
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Agile,Eric Hayes
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Development Practices,Eric Hayes
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,DevOps,Eric Hayes
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Requirements,Eric Hayes
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Project Management,Eric Hayes
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Agile,Waleed Ahmed
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Development Practices,Waleed Ahmed
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,DevOps,Waleed Ahmed
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Requirements,Waleed Ahmed
1650,2019-08-22 14:00,2019-08-22 15:00,The Journey – How large scope and complex requirements meet agile development and modern architectur,Application Development,Project Management,Waleed Ahmed
1651,2019-08-23 14:00,2019-08-23 15:00,Get in the Forest – How to manage change,Application Development,Java,Eric Hayes
1651,2019-08-23 14:00,2019-08-23 15:00,Get in the Forest – How to manage change,Application Development,SQL,Eric Hayes
1651,2019-08-23 14:00,2019-08-23 15:00,Get in the Forest – How to manage change,Application Development,Java,Waleed Ahmed
1651,2019-08-23 14:00,2019-08-23 15:00,Get in the Forest – How to manage change,Application Development,SQL,Waleed Ahmed
1652,2019-08-23 14:00,2019-08-23 15:00,Building IoT Applications with Azure IoT Central,Application Development,IoT,David Buckingham
1652,2019-08-23 14:00,2019-08-23 15:00,Building IoT Applications with Azure IoT Central,Application Development,Azure,David Buckingham
1653,2019-08-23 14:00,2019-08-23 15:00,Unity - A unique approach to a GIS Network Engineering platform,Application Development,Design (UI/UX/CSS),Tate McCormick
1653,2019-08-23 14:00,2019-08-23 15:00,Unity - A unique approach to a GIS Network Engineering platform,Application Development,Development Practices,Tate McCormick
1653,2019-08-23 14:00,2019-08-23 15:00,Unity - A unique approach to a GIS Network Engineering platform,Application Development,Design (UI/UX/CSS),Chris Nelson
1653,2019-08-23 14:00,2019-08-23 15:00,Unity - A unique approach to a GIS Network Engineering platform,Application Development,Development Practices,Chris Nelson
